event_key,split,event_id,label,source_exists,source_text_len,source_has_url,tree_exists,source_user_id,source_tweet_id_from_tree,id_match_event_vs_tree_source,source_delay_min_raw,source_delay_min_clean,n_nodes,n_edges,n_users,min_delay_raw,max_delay_raw,min_delay_clean,max_delay_clean,duration_min_clean,has_negative_delay,malformed_lines,invalid_delay_values,dropped_self_loops,dropped_duplicate_edges,tree_file,source_text
twitter15__407174474207731712,twitter15,407174474207731712,true,True,98,True,True,726456445,407174474207731712,True,0.0,0.00,92,91,92,0.00,165935.73,0.00,165935.73,165935.73,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407174474207731712.txt,still cah believe paul walker died r.i.p paul walker r.i.p brian o'connor r.i.p fast & furious URL
twitter15__407176055657484289,twitter15,407176055657484289,true,True,83,True,True,126903716,407176055657484289,True,0.0,0.00,139,138,139,0.00,11370.43,0.00,11370.43,11370.43,False,0,0,1,1,data_raw/Twitter15_16_dataset/twitter15/tree/407176055657484289.txt,"the last photo of paul walker, taken just before the crash that killed him. rip URL"
twitter15__407176873605865472,twitter15,407176873605865472,true,True,64,True,True,40076725,407176873605865472,True,0.0,0.00,393,397,393,0.00,7811.07,0.00,7811.07,7811.07,False,0,0,0,7,data_raw/Twitter15_16_dataset/twitter15/tree/407176873605865472.txt,new info on the crash that killed paul walker URL #rippaulwalker
twitter15__407177474788057088,twitter15,407177474788057088,true,True,96,False,True,148779151,407177474788057088,True,0.0,0.00,2538,2539,2538,0.00,55504.95,0.00,55504.95,55504.95,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/407177474788057088.txt,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous.
twitter15__407179055763836928,twitter15,407179055763836928,true,True,49,True,True,25589776,407179055763836928,True,0.0,0.00,130,129,130,0.00,2673.32,0.00,2673.32,2673.32,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407179055763836928.txt,did speed play a part in paul walker's death? URL
twitter15__407181813174788096,twitter15,407181813174788096,true,True,112,True,True,14511951,407181813174788096,True,0.0,0.00,149,148,149,0.00,5775.53,0.00,5775.53,5775.53,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter15/tree/407181813174788096.txt,paul walker's co-stars take to twitter to share their condolences following his death URL #rippaulwalker #teampw
twitter15__407182194206322689,twitter15,407182194206322689,true,True,58,True,True,3060631,407182194206322689,True,0.0,0.00,103,102,103,0.00,3010.45,0.00,3010.45,3010.45,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407182194206322689.txt,the motoring world responds to paul walker's death URL URL
twitter15__407182466613792768,twitter15,407182466613792768,true,True,88,True,True,17379685,407182466613792768,True,0.0,0.00,229,228,229,0.00,1890.40,0.00,1890.40,1890.40,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/407182466613792768.txt,"fan of ""fast & furious"" actor paul walker shocked by his death as memorial grows URL URL"
twitter15__407184707118309376,twitter15,407184707118309376,true,True,95,True,True,2883841,407184707118309376,True,0.0,0.00,444,443,444,0.00,17152.38,0.00,17152.38,17152.38,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407184707118309376.txt,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL"
twitter15__407184730988097536,twitter15,407184730988097536,true,True,140,False,True,14681605,407184730988097536,True,0.0,0.00,379,382,379,0.00,15008.73,0.00,15008.73,15008.73,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/407184730988097536.txt,"my heart goes out to loved ones and fans of paul walker, who died in a car wreck saturday. word is he was a really good dude. #rippaulwalker"
twitter15__407185422523977728,twitter15,407185422523977728,true,True,68,True,True,95246658,407185422523977728,True,0.0,0.00,88,89,88,0.00,5465.12,0.00,5465.12,5465.12,False,0,0,0,16,data_raw/Twitter15_16_dataset/twitter15/tree/407185422523977728.txt,so paul walker is still alive ? dead or alive sia ?! #paulwalker URL
twitter15__407187197427593217,twitter15,407187197427593217,true,True,140,False,True,177926698,407187197427593217,True,0.0,0.00,213,214,213,0.00,4461.67,0.00,4461.67,4461.67,False,0,0,1,2,data_raw/Twitter15_16_dataset/twitter15/tree/407187197427593217.txt,"""paul walker's character in fast and the furious was named ""brian"",brian from family guy also died this week,both deaths involved cars."" umm"
twitter15__407188779255222273,twitter15,407188779255222273,true,True,75,True,True,16312576,407188779255222273,True,0.0,0.00,139,138,139,0.00,14073.47,0.00,14073.47,14073.47,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407188779255222273.txt,paul walker remembered: celebs react to 'fast and furious' star's death URL
twitter15__407189015582887936,twitter15,407189015582887936,true,True,91,True,True,216579173,407189015582887936,True,0.0,0.00,548,547,548,0.00,7556.37,0.00,7556.37,7556.37,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407189015582887936.txt,rip roger rodas the man who died with paul walker in the fatal car crash #dontforgethim URL
twitter15__407191058108256257,twitter15,407191058108256257,true,True,52,True,True,543449778,407191058108256257,True,0.0,0.00,98,97,98,0.00,120798.90,0.00,120798.90,120798.90,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407191058108256257.txt,r.i.p paul walker ♥ he died doing what he loved♥ URL
twitter15__407191144880439298,twitter15,407191144880439298,true,True,83,False,True,26878858,407191144880439298,True,0.0,0.00,108,107,108,0.00,5055.38,0.00,5055.38,5055.38,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407191144880439298.txt,im still on that paul walker situation i can't believe he died especially in a car.
twitter15__407192027714322432,twitter15,407192027714322432,true,True,91,True,True,1112745398,407192027714322432,True,0.0,0.00,250,249,250,0.00,3615.33,0.00,3615.33,3615.33,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407192027714322432.txt,hard to believe paul walker died yesterday. no more fast & furious. way too young. #rip URL
twitter15__407192126032986112,twitter15,407192126032986112,true,True,121,True,True,51241574,407192126032986112,True,0.0,0.00,160,160,160,0.00,4753.72,0.00,4753.72,4753.72,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/407192126032986112.txt,"ap video: police say speed was a factor in an l.a. crash that killed 2, including ""fast & furious"" actor paul walker: URL"
twitter15__407192370040803329,twitter15,407192370040803329,true,True,32,True,True,20177423,407192370040803329,True,0.0,0.00,273,272,273,0.00,14362.82,0.00,14362.82,14362.82,False,0,0,0,5,data_raw/Twitter15_16_dataset/twitter15/tree/407192370040803329.txt,remembering paul walker: URL URL
twitter15__407193347279699968,twitter15,407193347279699968,true,True,95,True,True,22179997,407193347279699968,True,0.0,0.00,330,329,330,0.00,17636.12,0.00,17636.12,17636.12,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/407193347279699968.txt,"remembering paul walker: fast and furious star was ""so happy"" hours before his tragic death URL"
twitter15__407197113286545409,twitter15,407197113286545409,true,True,130,False,True,278122965,407197113286545409,True,0.0,0.00,392,392,392,0.00,160621.40,0.00,160621.40,160621.40,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407197113286545409.txt,paul walker's character name on fast and furious was brian. brian from family guy died in a car accident. coincidence? i think not
twitter15__407197672702214144,twitter15,407197672702214144,true,True,94,True,True,1496971,407197672702214144,True,0.0,0.00,118,118,118,0.00,2686.73,0.00,2686.73,2686.73,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407197672702214144.txt,"prayers to our friend, tyrese. his emotional message about paul walker got us choked up... URL"
twitter15__407198255793987584,twitter15,407198255793987584,true,True,59,False,True,1273301071,407198255793987584,True,0.0,0.00,843,842,843,0.00,888533.65,0.00,888533.65,888533.65,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407198255793987584.txt,2013 was doing alright till i found out paul walker died ..
twitter15__407198615137181696,twitter15,407198615137181696,true,True,115,True,True,628318484,407198615137181696,True,0.0,0.00,1825,1826,1825,0.00,818101.77,0.00,818101.77,818101.77,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407198615137181696.txt,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL
twitter15__407205009676587009,twitter15,407205009676587009,true,True,136,False,True,34739186,407205009676587009,True,0.0,0.00,113,112,113,0.00,352177.65,0.00,352177.65,352177.65,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407205009676587009.txt,the sudden & tragic death of #paulwalker reminds us that we shouldn't take even a moment for granted bc it can be over in a blink #sosad
twitter15__407205235682050048,twitter15,407205235682050048,true,True,95,False,True,124543920,407205235682050048,True,0.0,0.00,179,180,179,0.00,3179.13,0.00,3179.13,3179.13,False,0,0,1,23,data_raw/Twitter15_16_dataset/twitter15/tree/407205235682050048.txt,r.i.p to the driver that died with paul walker that no one cares about because he wasn't famous
twitter15__407205404075376640,twitter15,407205404075376640,true,True,95,False,True,1318598779,407205404075376640,True,0.0,0.00,104,103,104,0.00,4617.23,0.00,4617.23,4617.23,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407205404075376640.txt,r.i.p to the driver who died with paul walker that no one cares about because he wasn’t famous.
twitter15__407206094747209728,twitter15,407206094747209728,true,True,55,True,True,21702988,407206094747209728,True,0.0,0.00,231,230,231,0.00,3466.67,0.00,3466.67,3466.67,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407206094747209728.txt,r.i.p to roger rodas who died alongside paul walker URL
twitter15__407209131351629824,twitter15,407209131351629824,true,True,97,True,True,54060157,407209131351629824,True,0.0,0.00,214,213,214,0.00,23431.88,0.00,23431.88,23431.88,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407209131351629824.txt,we send our deepest condolences to the family and friends of paul walker and roger rodas. URL URL
twitter15__407209222850756608,twitter15,407209222850756608,true,True,105,True,True,1423430694,407209222850756608,True,0.0,0.00,199,198,199,0.00,6875.12,0.00,6875.12,6875.12,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407209222850756608.txt,r.i.p rodger rodas the guy no one seems to care about because he's not famous (died with paul walker) URL
twitter15__407209892013821952,twitter15,407209892013821952,true,True,115,True,True,308850792,407209892013821952,True,0.0,0.00,99,99,99,0.00,2026.90,0.00,2026.90,2026.90,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407209892013821952.txt,r.i.p roger rodas the man who died with paul walker that everybody forgot about.. #rippaulwalker #riprogerrodas URL
twitter15__407211258304552960,twitter15,407211258304552960,true,True,78,True,True,20012204,407211258304552960,True,0.0,0.00,91,90,91,0.00,3520.35,0.00,3520.35,3520.35,False,0,0,1,5,data_raw/Twitter15_16_dataset/twitter15/tree/407211258304552960.txt,paul walker was doing good and giving back on the day of his tragic death: URL
twitter15__407212665350942720,twitter15,407212665350942720,true,True,54,True,True,972651,407212665350942720,True,0.0,0.00,126,125,126,0.00,4296.08,0.00,4296.08,4296.08,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407212665350942720.txt,'fast and furious' cast mourns paul walker's death URL
twitter15__407213757048160256,twitter15,407213757048160256,true,True,79,True,True,345139292,407213757048160256,True,0.0,0.00,172,172,172,0.00,335580.98,0.00,335580.98,335580.98,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407213757048160256.txt,r.i.p paul walker.... he died doing what he loved... and that's going fast. URL
twitter15__407213772328022016,twitter15,407213772328022016,true,True,109,False,True,157627966,407213772328022016,True,0.0,0.00,318,318,318,0.00,21589.13,0.00,21589.13,21589.13,False,0,0,0,3,data_raw/Twitter15_16_dataset/twitter15/tree/407213772328022016.txt,"fast and furious star paul walker dead in car crash. what next, samuel l jackson killed by snakes on a plane?"
twitter15__407217471473451008,twitter15,407217471473451008,true,True,110,True,True,582348811,407217471473451008,True,0.0,0.00,105,104,105,0.00,4766.52,0.00,4766.52,4766.52,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407217471473451008.txt,"paul walker's death keeps getting more ironic... the driver, roger rodas, was a former racecar driver #rip URL"
twitter15__407217865973329920,twitter15,407217865973329920,true,True,85,True,True,275796851,407217865973329920,True,0.0,0.00,520,519,520,0.00,16892.10,0.00,16892.10,16892.10,False,0,0,0,2,data_raw/Twitter15_16_dataset/twitter15/tree/407217865973329920.txt,"rip roger rodas, the man who died with paul walker. #rippaulwalker #riprogerrodas URL"
twitter15__407218583135997953,twitter15,407218583135997953,true,True,77,True,True,36780425,407218583135997953,True,0.0,0.00,105,104,105,0.00,1187.70,0.00,1187.70,1187.70,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407218583135997953.txt,"r.i.p. to roger rodas, the guy that died with paul walker. he's human too URL"
twitter15__407223928084766721,twitter15,407223928084766721,true,True,73,True,True,17446621,407223928084766721,True,0.0,0.00,265,264,265,0.00,19240.72,0.00,19240.72,19240.72,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407223928084766721.txt,paul walker's death: 'fast & furious 7' delayed but won't be scrapped URL
twitter15__407229989902225408,twitter15,407229989902225408,true,True,107,True,True,495605961,407229989902225408,True,0.0,0.00,220,219,220,0.00,11520.20,0.00,11520.20,11520.20,False,0,0,0,0,data_raw/Twitter15_16_dataset/twitter15/tree/407229989902225408.txt,his movies brought thrills and laughter to millions. can't believe he died in car crash rip paul walker URL
twitter15__407231591191035904,twitter15,407231591191035904,true,True,43,False,True,1040889722,407231591191035904,True,0.0,0.00,158,159,158,0.00,4257.75,0.00,4257.75,4257.75,False,0,0,0,6,data_raw/Twitter15_16_dataset/twitter15/tree/407231591191035904.txt,"paul walker died too fast, i'm furious.. :/"
twitter15__407231740764508161,twitter15,407231740764508161,true,True,95,False,True,1044963481,407231740764508161,True,0.0,0.00,156,155,156,0.00,5179.85,0.00,5179.85,5179.85,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407231740764508161.txt,r.i.p to the driver who died with paul walker that no one cares about because he wasn't famous.
twitter15__407232661107642368,twitter15,407232661107642368,true,True,86,True,True,40076725,407232661107642368,True,0.0,0.00,434,435,434,0.00,509729.53,0.00,509729.53,509729.53,False,0,0,0,8,data_raw/Twitter15_16_dataset/twitter15/tree/407232661107642368.txt,the five movie roles that made us fall in love with paul walker URL #rippaulwalker URL
twitter15__407233172380733441,twitter15,407233172380733441,true,True,80,True,True,1570005834,407233172380733441,True,0.0,0.00,231,231,231,0.00,335504.20,0.00,335504.20,335504.20,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407233172380733441.txt,paul walker's last pic before his death in car accident :'( #rip #paulwalker URL
twitter15__407234399093022720,twitter15,407234399093022720,true,True,98,True,True,1214181878,407234399093022720,True,0.0,0.00,773,774,773,0.00,1469879.28,0.00,1469879.28,1469879.28,False,0,0,0,1,data_raw/Twitter15_16_dataset/twitter15/tree/407234399093022720.txt,"also, rip roger rodas the man who died along with paul walker that seems to never be mentioned URL"
